"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol","absLFC"
"ENSG00000198670.12",2.13345696034308,-1.45874733997234,0.528083105352815,0.000973621839922802,0.00319583559153805,"LPA",1.45874733997234
"ENSG00000140470.15",296.961978064538,1.45858548401406,0.324880969007069,1.50260028053556e-06,8.77611498967574e-06,"ADAMTS17",1.45858548401406
"ENSG00000058866.15",87.1616746209313,-1.45843902577138,0.250885343500989,1.34982317939884e-09,1.32082514427126e-08,"DGKG",1.45843902577138
"ENSG00000239317.1",0.70486363389364,-1.45826596321455,0.720816422212094,0.00867445023369836,0.021977884745605,"RPL35AP17",1.45826596321455
"ENSG00000197837.3",147.962697648651,1.45809561490014,0.320381216668952,1.13461989490668e-06,6.80390901412215e-06,"H4-16",1.45809561490014
"ENSG00000256673.1",27.76661164015,-1.45807397508944,0.292513865021197,1.27221487056864e-07,9.02939276881994e-07,"AC141557.1",1.45807397508944
"ENSG00000277182.1",55.6980048950467,1.45723608161606,0.229272447815934,4.60786976850668e-11,5.67981035412665e-10,"AC006449.5",1.45723608161606
"ENSG00000157111.13",13.1223601427704,1.45715505782707,0.345018739898204,4.97846230148167e-06,2.65653236961975e-05,"TMEM171",1.45715505782707
"ENSG00000261488.1",89.8011120936431,1.45713170515453,0.289340151041042,1.05852377432811e-07,7.62012973258304e-07,"TBILA",1.45713170515453
"ENSG00000092820.18",17614.5413385775,1.45699115162889,0.160755680261642,4.32277330999687e-20,1.67636551539898e-18,"EZR",1.45699115162889
"ENSG00000285872.1",28.8069317539359,1.45662604490897,0.237430637883565,2.10587696234112e-10,2.34023396290265e-09,"AC007240.3",1.45662604490897
"ENSG00000169764.16",12387.6966296083,-1.45658473142607,0.207557758560887,5.0117830306772e-13,8.19662300487607e-12,"UGP2",1.45658473142607
"ENSG00000199053.3",2.13435454228363,-1.45627148780644,0.444602604721939,0.000174167833024505,0.00067850150263136,"MIR324",1.45627148780644
"ENSG00000223754.1",1.66661671248495,-1.45592365943215,0.500153438574169,0.00075658359081859,0.00255340462042246,"AC008073.1",1.45592365943215
"ENSG00000226679.1",1.57558171424328,-1.45552946077309,0.637568647157669,0.00451928915201188,0.012430734844394,"AL606748.1",1.45552946077309
"ENSG00000275297.1",0.596727028925569,-1.45485472114902,0.778541049952437,0.0165161120953638,0.0383236236003704,"AL162731.1",1.45485472114902
"ENSG00000285650.1",10.0504775010462,1.45474824415152,0.351462921957706,8.03274831833257e-06,4.10496352778798e-05,"AL157827.2",1.45474824415152
"ENSG00000004948.16",59.9371671398348,-1.4544071292492,0.378745743557042,2.52046479621314e-05,0.000117217875049647,"CALCR",1.4544071292492
"ENSG00000113924.12",692.099308916198,1.45432659379146,0.479455354228322,0.000472754079244817,0.0016698139947,"HGD",1.45432659379146
"ENSG00000196169.15",60.9720942107284,-1.45423135099851,0.30581736727749,3.97813996436027e-07,2.59374195978883e-06,"KIF19",1.45423135099851
"ENSG00000286342.1",127.722622226076,1.45385215068011,0.319900057341439,1.17188216371025e-06,7.00810152522353e-06,"AC073210.3",1.45385215068011
"ENSG00000238008.1",0.962074154888397,-1.45383736125828,0.635318151255951,0.00402402680293434,0.0112336461715799,"COX6CP10",1.45383736125828
"ENSG00000026559.14",105.97233462565,1.45379145581768,0.456273942673643,0.000282889884492497,0.00105087907540456,"KCNG1",1.45379145581768
"ENSG00000229051.2",7.99315603778846,1.45373984871128,0.546960312012071,0.0014021244164248,0.00441779399862303,"LINC01788",1.45373984871128
"ENSG00000151090.20",2813.20300132205,-1.45349638921336,0.185603609936529,1.09646203159924e-15,2.5397060406453e-14,"THRB",1.45349638921336
"ENSG00000152518.8",9024.53816156967,-1.45311977966262,0.157716522904086,7.19522307079664e-21,3.05037824867833e-19,"ZFP36L2",1.45311977966262
"ENSG00000244968.7",117.239600227953,-1.45308933800286,0.200844440484764,1.04545951578834e-13,1.86173307426243e-12,"LIFR-AS1",1.45308933800286
"ENSG00000227430.1",0.697412878633962,-1.45283607268169,0.697111759440339,0.00984320131926092,0.0245122231775497,"H3P9",1.45283607268169
"ENSG00000287577.1",0.537418054621625,-1.45272464981049,0.77976517624003,0.018973142917108,0.0432081708032272,"AC009533.4",1.45272464981049
"ENSG00000175874.10",21.2215814411225,1.45264229963078,0.315423639681296,9.35653187722741e-07,5.69556166679549e-06,"CREG2",1.45264229963078
"ENSG00000138944.8",166.688047231155,1.45227975142714,0.342783965793219,4.91691829643834e-06,2.62618923667279e-05,"SHISAL1",1.45227975142714
"ENSG00000241912.1",1.99027542509423,-1.45225636007727,0.657671332367574,0.00374431587230315,0.0105555582868717,"AC078788.2",1.45225636007727
"ENSG00000151572.18",30.0818172940189,-1.45214194884838,0.299684773244973,2.79818912580691e-07,1.8758372289795e-06,"ANO4",1.45214194884838
"ENSG00000250378.4",48.0465154641863,1.45196821572328,0.422856392448536,0.000120159951789956,0.000485284624870631,"AC114296.1",1.45196821572328
"ENSG00000236527.1",1.073433944978,1.45176773270397,0.612075876074624,0.00344014762798157,0.00980076578559924,"ARF4P2",1.45176773270397
"ENSG00000224689.9",117.566112445574,-1.45167112813543,0.371836538979811,1.94856138956356e-05,9.26274027439677e-05,"ZNF812P",1.45167112813543
"ENSG00000187479.8",653.74155976941,-1.45149396255203,0.304572243121933,4.0204466743175e-07,2.61965876851698e-06,"C11orf96",1.45149396255203
"ENSG00000262198.1",5.47550651527465,1.4514517349057,0.46329008204362,0.000348575519842638,0.00127014569348838,"AL157931.1",1.4514517349057
"ENSG00000118495.20",1411.0015606398,-1.45143582499513,0.150925598012938,9.87690479325605e-42,5.30308010099316e-39,"PLAGL1",1.45143582499513
"ENSG00000183798.5",120.869510679998,-1.45128692480926,0.474022766508804,1.32901300366418e-08,1.10682524562102e-07,"EMILIN3",1.45128692480926
"ENSG00000257335.8",235.260521280191,1.45062255634737,0.51389615279191,0.000894576875745845,0.00296261658968132,"MGAM",1.45062255634737
"ENSG00000279590.1",1.09742212491917,1.45060925445645,0.618505079747631,0.00352428863192029,0.010010712553605,"AC005786.4",1.45060925445645
"ENSG00000279406.1",49.9611269142705,1.45056082449185,0.246213400208576,8.72599627284591e-10,8.80308262923674e-09,"AL359183.1",1.45056082449185
"ENSG00000117115.13",7758.7309007576,-1.45050390475508,0.423555265772065,0.00011797178466564,0.000477379850515554,"PADI2",1.45050390475508
"ENSG00000078596.11",2971.16221378287,-1.4500140282437,0.177594873235425,1.10891707415791e-51,1.89403036266171e-48,"ITM2A",1.4500140282437
"ENSG00000232492.1",1.01706631403928,-1.44988521735111,0.659366973241226,0.00388641920024334,0.0109012530975547,"NPM1P13",1.44988521735111
"ENSG00000008226.20",81.3741951922059,-1.44985974482764,0.242350329509903,4.49945887170804e-10,4.7540812887622e-09,"DLEC1",1.44985974482764
"ENSG00000106829.20",1372.18901599168,-1.44937121155302,0.194057458590823,1.83483678730773e-14,3.62391796644529e-13,"TLE4",1.44937121155302
"ENSG00000196405.13",9527.04046953618,1.4491520888619,0.240967625130166,3.80219653075175e-10,4.06436703439597e-09,"EVL",1.4491520888619
"ENSG00000236998.2",3.42500865574589,-1.44901736935501,0.342032834777526,4.95664229665092e-06,2.64596733226844e-05,"AL354794.2",1.44901736935501
"ENSG00000256385.1",0.709510571847435,1.44891548098466,0.652827547604069,0.00450777712758059,0.0124048931461732,"UBE2NP1",1.44891548098466
"ENSG00000132646.11",4925.41344692766,1.44849779430139,0.138727014005711,7.80743356029086e-26,5.61734835132721e-24,"PCNA",1.44849779430139
"ENSG00000196350.9",14.2397188730317,1.4482341307606,0.655231138558419,0.00441768861634252,0.0121905366398145,"ZNF729",1.4482341307606
"ENSG00000280311.1",2.58616798224724,1.44817218192031,0.367777483211719,1.92825294516287e-05,9.17286130997555e-05,"AC131212.4",1.44817218192031
"ENSG00000168065.16",13.0533087142489,-1.44814755512588,0.371690176914881,2.03385756881154e-05,9.64370075234669e-05,"SLC22A11",1.44814755512588
"ENSG00000227634.3",2.50361757682541,1.44771492914705,0.745716282515358,0.00810442356273096,0.0207018775758062,"LINC01714",1.44771492914705
"ENSG00000181499.2",1.76612593178034,1.44766437007625,0.648275445761817,0.00408506296428128,0.0113862362344846,"OR6T1",1.44766437007625
"ENSG00000225761.1",2.1666957436688,-1.44748999899341,0.52582519443971,0.0010766369811695,0.00349513322603608,"AL596247.1",1.44748999899341
"ENSG00000255260.1",0.841646072308571,-1.44697237693065,0.672813242883894,0.00519134630207079,0.0140336394254438,"KC877392.1",1.44697237693065
"ENSG00000272537.1",6.24941481673113,-1.44694810346109,0.33047024064105,2.82192688979624e-06,1.57690719685285e-05,"AC005014.3",1.44694810346109
"ENSG00000181016.9",14.5874225550162,-1.44684558386487,0.181742535961671,0.000901678631907027,0.00298311802053526,"LSMEM1",1.44684558386487
"ENSG00000225764.2",9.80352054760038,-1.44674253307823,0.572516499833614,0.00210194815447702,0.00634054605701262,"P3H2-AS1",1.44674253307823
"ENSG00000243018.1",1.99365023358423,-1.44648971821491,0.410980782501289,8.27944691058596e-05,0.000346785150267042,"AC005486.1",1.44648971821491
"ENSG00000280134.1",0.856093432869227,-1.44637762747916,0.776371750651925,0.0151723579012277,0.0356094460384651,"AL731532.2",1.44637762747916
"ENSG00000278934.1",71.2782200522805,-1.44636827209121,0.300624828882292,3.29688236423402e-07,2.18111698882737e-06,"AC117489.1",1.44636827209121
"ENSG00000115257.15",186.321709222687,1.44619878927028,0.282068119451133,6.43697268470765e-08,4.79465367739961e-07,"PCSK4",1.44619878927028
"ENSG00000277563.1",2.71632239286233,-1.44609151984358,0.376204209715617,3.29855654957635e-05,0.000150029518922725,"AC063961.1",1.44609151984358
"ENSG00000249751.4",94.3973414528598,-1.44607769725023,0.245679655288357,8.37003730841988e-10,8.47881757668816e-09,"ECSCR",1.44607769725023
"ENSG00000283383.1",11.8935163909373,-1.44607661761057,0.273151397497858,3.1582909823659e-20,1.24568577260303e-18,"AC108477.1",1.44607661761057
"ENSG00000228547.5",1.07451853669441,-1.44602720155044,0.704800640557231,0.00821491123272258,0.0209541310867005,"OR7E26P",1.44602720155044
"ENSG00000073734.10",24.1452584121557,-1.44597313192361,0.428858355559075,0.000142208948426647,0.000565267259940546,"ABCB11",1.44597313192361
"ENSG00000256091.1",1.05597970798722,-1.44595380189405,0.557755915946352,0.0017566292601246,0.00539373330113606,"MTRF1LP1",1.44595380189405
"ENSG00000076716.9",3377.51460132742,1.44573188530421,0.256347733486282,4.11299078151644e-09,3.73324237202153e-08,"GPC4",1.44573188530421
"ENSG00000248401.2",0.713722544878636,-1.44540733487492,0.648229907515476,0.0073051136538527,0.0189246956461322,"AC114781.1",1.44540733487492
"ENSG00000284240.1",2.65125678955646,-1.44506372993355,0.471325585423014,0.000437151703884714,0.00155708292097263,"LINC02801",1.44506372993355
"ENSG00000244056.3",7.11286250150145,-1.44487454049078,0.459630577395284,0.000343313112024134,0.00125294614388295,"RN7SL417P",1.44487454049078
"ENSG00000280055.2",5.94437559619532,1.44482963624257,0.398680080396333,5.86287192566635e-05,0.000253569372154439,"TMEM75",1.44482963624257
"ENSG00000261762.1",22.8880790453835,1.44476142633524,0.32852616674524,2.34600366215158e-06,1.33025992875235e-05,"AC027228.2",1.44476142633524
"ENSG00000198554.12",790.217076329762,1.44432676751601,0.162558396408502,1.45151002247052e-19,5.33905615381383e-18,"WDHD1",1.44432676751601
"ENSG00000215481.9",7.21569124990081,1.44373723978149,0.558090055685887,0.00167709950040468,0.00517339432853533,"BCRP3",1.44373723978149
"ENSG00000286551.1",1.19663272084668,-1.44371011309883,0.5888622996054,0.00252947381099781,0.00747014352663044,"AL355836.2",1.44371011309883
"ENSG00000253853.3",22.676154057807,-1.44369055851237,0.359566140247025,1.24878453271057e-05,6.15523859259749e-05,"AC246817.1",1.44369055851237
"ENSG00000124813.23",975.486295610795,1.44291477207055,0.230884059193183,1.04773243410235e-10,1.22351726936019e-09,"RUNX2",1.44291477207055
"ENSG00000237212.2",2.02842639377979,-1.44269422989626,0.465542298597765,0.000395281462026276,0.00142095872568084,"AL449403.1",1.44269422989626
"ENSG00000231794.5",3.35178307294778,-1.4426423608284,0.40016413991666,7.61952012759459e-05,0.000321613010306679,"AC009542.1",1.4426423608284
"ENSG00000188508.11",10.0905916563524,-1.44245052022176,0.489386863549626,0.000631367938458716,0.00216844361727681,"KRTDAP",1.44245052022176
"ENSG00000174788.10",76.7534387517438,1.44231864759108,0.428175818766742,0.000151352224898082,0.000598040716445006,"PCP2",1.44231864759108
"ENSG00000197070.14",2134.99308877096,1.44197845566519,0.177088572077567,1.04454223358148e-16,2.77442847221197e-15,"ARRDC1",1.44197845566519
"ENSG00000252747.1",0.74013521298218,1.4419092831541,0.804972464440837,0.0149469363423362,0.0351433712755767,"RNA5SP364",1.4419092831541
"ENSG00000267072.2",6.95331072152132,-1.44152449343688,0.316369515099349,1.22325108591339e-06,7.28866914288206e-06,"NAGPA-AS1",1.44152449343688
"ENSG00000285480.1",1.62023574931922,-1.44150322114726,0.497128692706258,0.000682207669635954,0.00232335033324481,"H2BE1",1.44150322114726
"ENSG00000270765.6",63.3475669308768,-1.44149642222639,0.439770085530238,0.000198277006779722,0.000761920564837582,"GAS2L2",1.44149642222639
"ENSG00000273552.2",0.586253416193174,1.4412990861719,0.738840347493804,0.0124595615860352,0.0300762822505719,"AL136439.1",1.4412990861719
"ENSG00000168386.18",4615.78585972714,-1.44098446962148,0.22867571338306,5.5153582585762e-11,6.71622237538461e-10,"FILIP1L",1.44098446962148
"ENSG00000232871.8",24.895595308513,-1.44078814045664,0.228978741446386,6.96931602591862e-11,8.35467228447321e-10,"SEC1P",1.44078814045664
"ENSG00000204539.4",3.09539626534232,1.44034177690866,0.473833130044947,0.000438129670277566,0.0015598890605643,"CDSN",1.44034177690866
"ENSG00000252002.1",1.95419678690468,-1.43992434614105,0.48358768325832,0.00062713751137187,0.00215542169700197,"RNA5SP154",1.43992434614105
"ENSG00000273267.1",1.78293667931959,1.43989961557838,0.705271891979191,0.00621560773330517,0.0164559869386144,"AC097381.3",1.43989961557838
"ENSG00000234685.1",3.83084919902612,1.43984256374665,0.548822308654364,0.0016791585771315,0.00517933931721373,"NUS1P2",1.43984256374665
"ENSG00000251548.1",1.05094693286915,-1.43983932028005,0.532560884653449,0.00130598213463078,0.0041528413612462,"AC106760.2",1.43983932028005
"ENSG00000287594.1",3.56603197782547,-1.43980448705627,0.446122131648941,0.000249041722251844,0.000937102970971403,"AL356123.2",1.43980448705627
"ENSG00000175294.6",17.8020135771212,1.43964266009794,0.264876332849158,1.21027229615418e-08,1.01373852627123e-07,"CATSPER1",1.43964266009794
"ENSG00000160293.17",3131.16374257926,1.43962178833352,0.162068594130287,1.6122425999314e-19,5.88603595306423e-18,"VAV2",1.43962178833352
"ENSG00000160838.14",18.3002177495098,1.43950335049334,0.436677516134505,0.00019039903237481,0.000735912121520418,"LRRC71",1.43950335049334
"ENSG00000050555.19",371.661329349896,-1.43946243676935,0.32943786841508,2.66184590709459e-06,1.49468202707696e-05,"LAMC3",1.43946243676935
"ENSG00000155962.13",1107.21275472589,-1.43934690279284,0.183138371288585,8.71168106387272e-16,2.04194319160606e-14,"CLIC2",1.43934690279284
"ENSG00000197421.10",3.91638067445032,-1.43906279507357,0.572733463381324,0.00207568220369671,0.00626998075278904,"GGT3P",1.43906279507357
"ENSG00000278281.1",3.50653740359425,-1.43879827054823,0.350951029984994,1.02485220935843e-05,5.13000690525439e-05,"MIR7856",1.43879827054823
"ENSG00000197852.12",679.502294656124,-1.43850167175616,0.159536376331864,4.28762321401767e-20,1.66437737489595e-18,"INKA2",1.43850167175616
"ENSG00000225969.2",57.1225984011186,1.43835477660214,0.348121178117375,7.57566724549255e-06,3.89328247085203e-05,"ABHD11-AS1",1.43835477660214
"ENSG00000286686.1",2.83838077825919,-1.43834351384276,0.443294717817739,0.000212434707302604,0.00081072839251894,"AL136040.2",1.43834351384276
"ENSG00000282834.1",1.17303688054099,-1.43833510984116,0.579643087547163,0.0028290938089496,0.00824344468111379,"AP000787.3",1.43833510984116
"ENSG00000269976.1",10.4958530086978,-1.43797897164763,0.258858963460009,5.34061004232708e-09,4.74554455785517e-08,"AC012065.2",1.43797897164763
"ENSG00000213253.5",4.57135170611121,1.43792794777661,0.328017422949098,0.0130456961299181,0.0313054566604116,"RPL12P42",1.43792794777661
"ENSG00000137713.16",3604.00486488312,-1.43790357157049,0.215481499706707,3.84978899364703e-12,5.56215928011879e-11,"PPP2R1B",1.43790357157049
"ENSG00000221230.1",0.708738328183305,-1.43777747988023,0.682748941907433,0.0108344376693398,0.0266528930679659,"MIR548L",1.43777747988023
"ENSG00000213347.10",296.486499580883,1.43762632118575,0.233235692843036,1.60924516779271e-10,1.82340891755318e-09,"MXD3",1.43762632118575
"ENSG00000261481.1",1.90801977515111,1.43759122485062,0.669294504195028,0.00477007123683279,0.0130320243735823,"AC022167.4",1.43759122485062
"ENSG00000197635.11",1172.69864197312,-1.4372790324525,0.285647223471021,1.06240227564845e-07,7.64524839651468e-07,"DPP4",1.4372790324525
"ENSG00000228397.3",1.64340681204284,-1.43671033901536,0.562054210886074,0.00209820992215418,0.00633121427005953,"LINC01635",1.43671033901536
"ENSG00000166396.13",34.6203877752776,1.43656308511151,0.567376296811869,0.00203865841064864,0.00616905384408576,"SERPINB7",1.43656308511151
"ENSG00000255967.1",16.0937987166442,-1.43630043464703,0.353255458689995,9.26249328446248e-06,4.67696383273553e-05,"HADHAP2",1.43630043464703
"ENSG00000173210.20",3671.16356455755,-1.43611185523199,0.290796622222546,1.5220355486373e-07,1.06409760620515e-06,"ABLIM3",1.43611185523199
"ENSG00000283122.1",7.12015575935049,-1.43593305395074,0.428528153442306,0.000175722065690624,0.000684081421919578,"HYMAI",1.43593305395074
"ENSG00000249484.9",0.871278219898803,1.43566024104728,0.825227911245105,0.0190217732051383,0.0432921531074157,"LINC01470",1.43566024104728
